,Unnamed: 0,call,put,strike,Share,symbol,trade date,exercise date,LIBOR Rate,volatility,t,d,t_round,call_min,call_mean,call_max,vol_min,vol_mean,vol_max,vg_call_min,vg_cal_mean,vg_call_max
25,25,11.85,21.322,160,155.92999267578125,JNJ,2021-11-30,2023-01-20,0.032963,0.21215,1.6507936507936507,13.875768911699282,1.0,8.119787848468285,12.121895408456394,16.235276025451377,0.1649868552099473,0.2208559928702578,0.2777813033675007,9.46706564398449,11.0634320302865,14.4430513816435
26,26,14.05,22.224,160,153.07000732421875,JNJ,2021-03-04,2023-01-20,0.032972,0.22673,2.7261904761904763,14.998632152734388,2.0,11.94588022050418,16.2018382190082,21.52330287440357,0.1698217876586255,0.2169290194305639,0.2758961232515461,14.3945756994687,16.4632372172777,19.2160668343599
27,27,8.6,22.189,160,137.19000244140625,JNJ,2020-10-29,2023-01-20,0.032972,0.22448,3.2261904761904763,6.924863406623189,3.0,9.576593769334806,12.90920790277305,17.56272795803759,0.1592997384476938,0.1956658735680891,0.2459481971197404,12.9617919316322,15.1395578147723,17.9578352869064
28,28,23.05,23.242,165,160.41000366210938,JNJ,2022-10-11,2022-11-18,0.023001,0.0421999999999999,0.1507936507936507,-3.826700866858033,0.0,3.299021679734807,4.054207542510796,4.934082965614053,0.1342571122779454,0.1641156770492415,0.1989083076318543,4.33869808169267,5.13741747409489,5.85929193189442
29,29,9.49,20.752,165,155.92999267578125,JNJ,2021-11-30,2023-01-20,0.032963,0.20831,1.6507936507936507,10.930574419071718,1.0,8.236768757147686,11.78477551108845,16.463385389457905,0.1716145255227619,0.2203906055304089,0.2839477325797009,9.16797917840164,10.7711022612612,14.1478354597405
30,30,12.7,22.309,165,153.07000732421875,JNJ,2021-03-04,2023-01-20,0.032972,0.22852,2.7261904761904763,11.86346417862552,2.0,11.425013004433076,16.096334656758543,21.653279606434587,0.1660737922422725,0.2166949039354647,0.2768559399671302,14.287883646188,16.4132811815772,19.2455578298542
31,31,8.0,22.653,165,138.36000061035156,JNJ,2020-10-28,2023-01-20,0.032972,0.22191,3.2301587301587302,4.682828708498874,3.0,9.260401137329438,12.998053233587148,18.717515502879746,0.1554352619727645,0.1953002326877418,0.2555083109569688,12.6494725092853,15.2864768320577,17.6282051842393
32,32,21.717,22.055,170,160.41000366210938,JNJ,2022-10-11,2022-11-18,0.023001,0.0209,0.1507936507936507,-8.663388882887318,0.0,3.1211198098036874,4.106869765151525,4.980684016377836,0.1262646001343396,0.1641246028644849,0.1976845834144538,4.40119862781775,5.22123424751869,5.96485804257826
33,33,7.76,20.478,170,155.92999267578125,JNJ,2021-11-30,2023-01-20,0.032963,0.20822,1.6507936507936507,7.65137992644415,1.0,7.896615653778788,11.687530490498032,16.01560575442663,0.1696491408305887,0.2209277781221343,0.2785703992932308,9.0159073098864,10.6354895995703,14.0337836288178
34,34,10.92,21.699,170,153.07000732421875,JNJ,2021-03-04,2023-01-20,0.032972,0.22974,2.7261904761904763,8.463296204516666,2.0,11.80099798410734,16.168274874400915,21.53422811769968,0.1706206077624732,0.2168708251461128,0.273574179106445,14.3118903588622,16.4951944306505,19.4073319099959
35,35,6.3,21.535,170,137.19000244140625,JNJ,2020-10-29,2023-01-20,0.032972,0.2230099999999999,3.2261904761904763,-0.4200202830507749,3.0,9.599350669366167,13.3527538372561,19.918950435063493,0.1567073710685667,0.1956258061229444,0.2628009101559671,13.3720234812258,15.7090223656678,18.6891104813933
36,36,0.91,20.82,175,160.41000366210938,JNJ,2022-10-11,2022-11-18,0.023001,0.20902,0.1507936507936507,5.925923101083356,0.0,0.0311105051612043,0.1152637438791018,0.2708386774849316,0.1362631474438265,0.1643234690581608,0.1937073304389584,0.176795267477877,0.377201922656905,0.636534889900807
37,37,20.125,20.39,175,155.92999267578125,JNJ,2021-11-30,2023-01-20,0.032963,0.06,1.6507936507936507,-9.536814566183438,1.0,13.861250424813504,18.38766613733366,24.01530972482867,0.166720723289817,0.2207748922132849,0.2883284113349773,14.8337218103347,16.9681344119272,21.3828796294774
38,38,23.384,22.233,175,153.07000732421875,JNJ,2021-03-04,2023-01-20,0.032972,0.0994999999999999,2.7261904761904763,-8.036871769592267,2.0,17.71010894971846,23.15020214283268,30.398054643810937,0.1641753699617762,0.2165687922594898,0.2869671974261597,20.7794501726415,23.1142567723829,26.1243513430823
39,39,21.315,21.215,175,144.32000732421875,JNJ,2020-10-19,2023-01-20,0.032972,0.07,3.265873015873016,-12.914725603554814,3.0,16.61631154432581,21.797428577979552,28.18207798210717,0.1482808308601146,0.194810337346849,0.2525948190196503,21.7707501877494,24.3812944226012,28.5898661520553
